icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,ctf_low,ctf_high,ctp_low,ctp_high,blmult
,,,190425_175751_025_j01,,,5.42,-64.23,631,green,190425_175751_025_j01,0,67,893,226,0.41
,,,190425_175751_026_j01,,,5.53,-63.55,725,green,190425_175751_026_j01,0,63,882,218,1.02
,,,190425_175751_027_j01,,,5.66,-62.79,1002,red,190425_175751_027_j01,31,39,413,226,0.94
,,,190425_175751_028_j01,,,5.79,-61.93,1372,green,190425_175751_028_j01,34,17,496,206,0.52
,,,190425_175751_029_j01,,,5.95,-60.93,760,red,190425_175751_029_j01,24,56,459,157,0.91
,,,190425_175751_030_j01,,,6.13,-59.72,211,yellow,190425_175751_030_j01,35,58,268,165,1.11
,,,190425_175751_031_j01,,,3.44,-78.1,0,yellow,190425_175751_031_j01,27,28,690,223,0.93
,,,190425_175751_032_j01,,,3.65,-76.91,576,green,190425_175751_032_j01,40,6,571,163,0.63
,,,190425_175751_033_j01,,,3.82,-75.92,2265,green,190425_175751_033_j01,90,0,533,305,1.16
,,,190425_175751_034_j01,,,3.97,-75.07,678,green,190425_175751_034_j01,1,70,696,516,0.31
,,,190425_175751_035_j01,,,4.1,-74.32,2525,yellow,190425_175751_035_j01,83,13,596,215,1.19
,,,190425_175751_036_j01,,,4.23,-73.65,1318,red,190425_175751_036_j01,47,29,500,200,0.91
,,,190425_175751_037_j01,,,4.33,-73.04,268,red,190425_175751_037_j01,0,84,933,210,0.91
,,,190425_175751_038_j01,,,4.44,-72.48,180,red,190425_175751_038_j01,0,67,943,215,0.24
,,,190425_175751_039_j01,,,4.53,-71.95,149,red,190425_175751_039_j01,45,19,461,270,0.34
,,,190425_175751_040_j01,,,4.62,-71.45,146,yellow,190425_175751_040_j01,35,18,873,473,0.35
,,,190425_175751_041_j01,,,4.71,-70.98,145,red,190425_175751_041_j01,35,19,674,327,0.35
,,,190425_175751_042_j01,,,4.79,-70.52,133,red,190425_175751_042_j01,21,17,678,172,0.39
,,,190425_175751_043_j01,,,4.88,-70.08,122,red,190425_175751_043_j01,0,60,948,204,0.43
,,,190425_175751_044_j01,,,4.95,-69.64,105,red,190425_175751_044_j01,15,47,627,174,0.5
,,,190425_175751_045_j01,,,5.03,-69.22,98,red,190425_175751_045_j01,8,55,686,169,0.54
,,,190425_175751_046_j01,,,5.11,-68.79,89,red,190425_175751_046_j01,26,30,413,172,0.59
,,,190425_175751_047_j01,,,5.19,-68.36,77,red,190425_175751_047_j01,28,55,250,171,0.65
,,,190425_175751_048_j01,,,5.27,-67.92,99,red,190425_175751_048_j01,0,90,952,198,0.57
,,,190425_175751_049_j01,,,5.35,-67.48,785,red,190425_175751_049_j01,100,0,775,300,0.82
,,,190425_175751_050_j01,,,5.43,-67.02,1712,red,190425_175751_050_j01,0,88,783,184,0.2
,,,190425_175751_051_j01,,,5.51,-66.54,1614,yellow,190425_175751_051_j01,44,8,361,207,0.56
,,,190425_175751_052_j01,,,5.6,-66.04,1418,red,190425_175751_052_j01,58,25,364,242,0.33
,,,190425_175751_053_j01,,,5.69,-65.51,1739,green,190425_175751_053_j01,25,13,392,222,1.09
,,,190425_175751_054_j01,,,5.79,-64.95,1374,green,190425_175751_054_j01,17,29,436,208,0.51
,,,190425_175751_055_j01,,,5.89,-64.33,508,green,190425_175751_055_j01,0,60,906,205,0.91
,,,190425_175751_056_j01,,,6.0,-63.65,631,yellow,190425_175751_056_j01,0,54,893,250,0.41
,,,190425_175751_057_j01,,,6.13,-62.89,597,red,190425_175751_057_j01,40,43,328,150,0.53
,,,190425_175751_058_j01,,,6.26,-62.03,586,red,190425_175751_058_j01,15,64,351,183,0.58
,,,190425_175751_059_j01,,,6.42,-61.03,405,red,190425_175751_059_j01,24,72,517,176,0.31
,,,190425_175751_060_j01,,,6.6,-59.81,127,yellow,190425_175751_060_j01,23,76,691,186,0.45
,,,190425_175751_061_j01,,,3.9,-78.21,0,green,190425_175751_061_j01,26,32,385,197,0.93
,,,190425_175751_062_j01,,,4.11,-77.02,287,green,190425_175751_062_j01,19,25,480,193,0.75
,,,190425_175751_063_j01,,,4.29,-76.03,1714,green,190425_175751_063_j01,67,6,518,146,0.2
,,,190425_175751_064_j01,,,4.44,-75.18,1658,green,190425_175751_064_j01,58,3,536,150,0.53
,,,190425_175751_065_j01,,,4.57,-74.43,1691,yellow,190425_175751_065_j01,80,2,596,103,0.33
,,,190425_175751_066_j01,,,4.69,-73.76,2625,yellow,190425_175751_066_j01,38,38,475,220,0.78
,,,190425_175751_067_j01,,,4.8,-73.15,968,yellow,190425_175751_067_j01,34,33,570,239,0.19
,,,190425_175751_068_j01,,,4.91,-72.58,302,green,190425_175751_068_j01,22,20,451,223,0.75
,,,190425_175751_069_j01,,,5.0,-72.06,172,yellow,190425_175751_069_j01,27,22,777,343,0.25
,,,190425_175751_070_j01,,,5.09,-71.56,149,yellow,190425_175751_070_j01,0,29,945,425,0.34
,,,190425_175751_071_j01,,,5.18,-71.08,126,red,190425_175751_071_j01,28,60,411,216,0.42
,,,190425_175751_072_j01,,,5.26,-70.63,112,red,190425_175751_072_j01,0,67,949,181,0.47
,,,190425_175751_073_j01,,,5.35,-70.18,107,red,190425_175751_073_j01,0,0,950,260,0.49
,,,190425_175751_074_j01,,,5.43,-69.75,99,red,190425_175751_074_j01,0,48,951,235,0.52
,,,190425_175751_075_j01,,,5.5,-69.32,101,red,190425_175751_075_j01,0,94,951,135,0.52
,,,190425_175751_076_j01,,,5.58,-68.89,80,red,190425_175751_076_j01,0,53,953,216,0.62
,,,190425_175751_077_j01,,,5.66,-68.46,66,red,190425_175751_077_j01,15,76,597,203,0.69
,,,190425_175751_078_j01,,,5.74,-68.03,54,red,190425_175751_078_j01,0,44,957,300,0.74
,,,190425_175751_079_j01,,,5.82,-67.58,159,red,190425_175751_079_j01,0,87,945,200,0.31
,,,190425_175751_080_j01,,,5.9,-67.12,868,red,190425_175751_080_j01,0,63,869,247,0.51
,,,190425_175751_081_j01,,,5.98,-66.65,1471,red,190425_175751_081_j01,18,62,667,241,1.14
,,,190425_175751_082_j01,,,6.07,-66.15,1642,red,190425_175751_082_j01,11,84,430,241,0.48
,,,190425_175751_083_j01,,,6.16,-65.62,1429,yellow,190425_175751_083_j01,25,32,352,181,0.3
,,,190425_175751_084_j01,,,6.26,-65.05,1028,green,190425_175751_084_j01,13,18,716,164,0.87
,,,190425_175751_085_j01,,,6.36,-64.43,456,green,190425_175751_085_j01,8,32,704,244,1.13
,,,190425_175751_086_j01,,,6.47,-63.75,540,red,190425_175751_086_j01,31,28,481,212,0.77
,,,190425_175751_087_j01,,,6.59,-62.99,477,yellow,190425_175751_087_j01,0,62,909,166,1.0
,,,190425_175751_088_j01,,,6.73,-62.13,423,red,190425_175751_088_j01,23,63,401,166,0.23
,,,190425_175751_089_j01,,,6.88,-61.12,148,red,190425_175751_089_j01,36,54,322,171,0.35
,,,190425_175751_090_j01,,,7.06,-59.91,129,yellow,190425_175751_090_j01,15,77,321,181,0.44
,,,190425_175751_091_j01,,,4.37,-78.32,0,green,190425_175751_091_j01,0,85,962,190,0.93
,,,190425_175751_092_j01,,,4.58,-77.13,54,green,190425_175751_092_j01,42,39,860,157,0.7
,,,190425_175751_093_j01,,,4.75,-76.14,1481,green,190425_175751_093_j01,39,7,506,172,1.08
,,,190425_175751_094_j01,,,4.91,-75.29,2411,green,190425_175751_094_j01,65,3,551,203,0.58
,,,190425_175751_095_j01,,,5.04,-74.54,1123,green,190425_175751_095_j01,67,0,489,285,0.46
,,,190425_175751_096_j01,,,5.16,-73.87,2750,yellow,190425_175751_096_j01,64,9,532,240,0.3
,,,190425_175751_097_j01,,,5.27,-73.26,2441,yellow,190425_175751_097_j01,82,17,663,183,0.53
,,,190425_175751_098_j01,,,5.37,-72.69,1716,green,190425_175751_098_j01,57,13,607,220,0.37
,,,190425_175751_099_j01,,,5.47,-72.16,387,green,190425_175751_099_j01,0,10,921,261,0.44
,,,190425_175751_100_j01,,,5.56,-71.67,170,green,190425_175751_100_j01,8,14,792,355,0.25
,,,190425_175751_101_j01,,,5.65,-71.19,134,green,190425_175751_101_j01,0,15,947,425,0.39
,,,190425_175751_102_j01,,,5.73,-70.74,113,red,190425_175751_102_j01,0,56,949,206,0.47
,,,190425_175751_103_j01,,,5.82,-70.29,94,red,190425_175751_103_j01,0,92,951,142,0.54
,,,190425_175751_104_j01,,,5.9,-69.86,94,red,190425_175751_104_j01,0,93,951,151,0.55
,,,190425_175751_105_j01,,,5.97,-69.43,92,yellow,190425_175751_105_j01,26,47,446,154,0.57
,,,190425_175751_106_j01,,,6.05,-69.0,79,red,190425_175751_106_j01,2,79,587,192,0.63
,,,190425_175751_107_j01,,,6.13,-68.57,73,red,190425_175751_107_j01,0,92,955,167,0.66
,,,190425_175751_108_j01,,,6.21,-68.13,56,red,190425_175751_108_j01,0,84,956,288,0.73
,,,190425_175751_109_j01,,,6.29,-67.69,44,red,190425_175751_109_j01,0,78,556,363,0.77
,,,190425_175751_110_j01,,,6.37,-67.23,198,yellow,190425_175751_110_j01,28,67,873,261,1.16
,,,190425_175751_111_j01,,,6.45,-66.75,789,red,190425_175751_111_j01,1,88,697,189,0.8
,,,190425_175751_112_j01,,,6.54,-66.25,1182,red,190425_175751_112_j01,0,95,835,220,0.22
,,,190425_175751_113_j01,,,6.63,-65.72,791,yellow,190425_175751_113_j01,4,88,660,204,0.79
,,,190425_175751_114_j01,,,6.73,-65.15,689,green,190425_175751_114_j01,8,50,876,203,0.2
,,,190425_175751_115_j01,,,6.83,-64.53,549,red,190425_175751_115_j01,0,52,902,254,0.77
,,,190425_175751_116_j01,,,6.94,-63.85,469,red,190425_175751_116_j01,0,41,706,191,1.07
,,,190425_175751_117_j01,,,7.06,-63.09,479,green,190425_175751_117_j01,20,13,473,252,1.0
,,,190425_175751_118_j01,,,7.2,-62.23,408,red,190425_175751_118_j01,48,28,486,245,0.3
,,,190425_175751_119_j01,,,7.35,-61.22,266,yellow,190425_175751_119_j01,27,46,459,175,0.89
,,,190425_175751_120_j01,,,7.53,-60.01,98,yellow,190425_175751_120_j01,5,83,389,189,0.57
,,,190425_175823_001_j01,,,4.83,-78.43,0,yellow,190425_175823_001_j01,0,92,962,185,0.93
,,,190425_175823_002_j01,,,5.04,-77.24,60,green,190425_175823_002_j01,8,54,682,184,0.67
,,,190425_175823_003_j01,,,5.22,-76.25,1147,red,190425_175823_003_j01,34,21,359,176,0.5
,,,190425_175823_004_j01,,,5.37,-75.4,1951,green,190425_175823_004_j01,44,14,593,316,0.27
,,,190425_175823_005_j01,,,5.51,-74.65,611,green,190425_175823_005_j01,24,2,522,212,0.48
,,,190425_175823_006_j01,,,5.63,-73.98,1771,green,190425_175823_006_j01,54,1,477,207,0.99
,,,190425_175823_007_j01,,,5.74,-73.36,2589,green,190425_175823_007_j01,70,11,483,227,0.94
,,,190425_175823_008_j01,,,5.84,-72.8,2974,green,190425_175823_008_j01,55,17,486,236,0.52
,,,190425_175823_009_j01,,,5.94,-72.27,1659,green,190425_175823_009_j01,53,10,527,208,0.67
,,,190425_175823_010_j01,,,6.03,-71.77,316,green,190425_175823_010_j01,10,25,832,241,0.71
,,,190425_175823_011_j01,,,6.12,-71.3,147,red,190425_175823_011_j01,35,12,554,269,0.34
,,,190425_175823_012_j01,,,6.2,-70.84,125,red,190425_175823_012_j01,47,10,418,204,0.43
,,,190425_175823_013_j01,,,6.29,-70.4,104,yellow,190425_175823_013_j01,48,31,427,249,0.51
,,,190425_175823_014_j01,,,6.37,-69.96,94,yellow,190425_175823_014_j01,39,16,620,218,0.56
,,,190425_175823_015_j01,,,6.44,-69.53,87,yellow,190425_175823_015_j01,38,21,560,391,0.59
,,,190425_175823_016_j01,,,6.52,-69.1,83,red,190425_175823_016_j01,55,45,706,211,0.61
,,,190425_175823_017_j01,,,6.6,-68.67,83,red,190425_175823_017_j01,45,35,399,185,0.62
,,,190425_175823_018_j01,,,6.68,-68.24,80,red,190425_175823_018_j01,27,69,583,268,0.63
,,,190425_175823_019_j01,,,6.76,-67.79,76,red,190425_175823_019_j01,8,80,844,226,0.65
,,,190425_175823_020_j01,,,6.84,-67.33,69,red,190425_175823_020_j01,99,0,828,300,0.67
,,,190425_175823_021_j01,,,6.92,-66.86,388,red,190425_175823_021_j01,0,0,919,300,0.39
,,,190425_175823_022_j01,,,7.01,-66.35,716,red,190425_175823_022_j01,11,35,608,375,1.07
,,,190425_175823_023_j01,,,7.1,-65.82,438,yellow,190425_175823_023_j01,0,95,914,215,0.2
,,,190425_175823_024_j01,,,7.2,-65.25,413,red,190425_175823_024_j01,0,87,917,219,0.29
,,,190425_175823_025_j01,,,7.3,-64.64,624,red,190425_175823_025_j01,25,53,344,187,0.46
,,,190425_175823_026_j01,,,7.41,-63.95,327,green,190425_175823_026_j01,18,38,533,239,0.64
,,,190425_175823_027_j01,,,7.53,-63.19,461,green,190425_175823_027_j01,32,17,459,217,1.1
,,,190425_175823_028_j01,,,7.66,-62.33,386,red,190425_175823_028_j01,52,19,506,240,0.39
,,,190425_175823_029_j01,,,7.82,-61.32,287,green,190425_175823_029_j01,66,6,484,187,0.81
,,,190425_175823_030_j01,,,7.99,-60.1,56,yellow,190425_175823_030_j01,42,44,406,178,0.75
,,,190425_175823_031_j01,,,5.29,-78.54,0,green,190425_175823_031_j01,0,85,962,228,0.93
,,,190425_175823_032_j01,,,5.51,-77.35,93,green,190425_175823_032_j01,3,74,574,193,0.54
,,,190425_175823_033_j01,,,5.69,-76.36,935,yellow,190425_175823_033_j01,37,28,417,193,0.33
,,,190425_175823_034_j01,,,5.84,-75.51,1760,green,190425_175823_034_j01,53,16,471,328,0.99
,,,190425_175823_035_j01,,,5.98,-74.76,514,green,190425_175823_035_j01,0,7,906,243,0.89
,,,190425_175823_036_j01,,,6.1,-74.08,750,green,190425_175823_036_j01,25,19,567,264,1.0
,,,190425_175823_037_j01,,,6.21,-73.47,1509,red,190425_175823_037_j01,70,10,458,234,0.98
,,,190425_175823_038_j01,,,6.31,-72.91,2368,green,190425_175823_038_j01,55,28,497,426,0.77
,,,190425_175823_039_j01,,,6.41,-72.38,3252,green,190425_175823_039_j01,61,8,458,485,0.48
,,,190425_175823_040_j01,,,6.5,-71.88,1222,green,190425_175823_040_j01,48,20,538,233,0.33
,,,190425_175823_041_j01,,,6.59,-71.41,173,red,190425_175823_041_j01,38,21,579,300,0.24
,,,190425_175823_042_j01,,,6.67,-70.95,126,red,190425_175823_042_j01,67,12,490,210,0.43
,,,190425_175823_043_j01,,,6.76,-70.5,114,red,190425_175823_043_j01,65,12,467,265,0.48
,,,190425_175823_044_j01,,,6.84,-70.07,102,yellow,190425_175823_044_j01,30,19,583,377,0.53
,,,190425_175823_045_j01,,,6.91,-69.64,90,red,190425_175823_045_j01,52,17,389,203,0.58
,,,190425_175823_046_j01,,,6.99,-69.21,81,red,190425_175823_046_j01,64,7,491,320,0.62
,,,190425_175823_047_j01,,,7.07,-68.78,68,red,190425_175823_047_j01,38,62,655,209,0.68
,,,190425_175823_048_j01,,,7.15,-68.34,59,red,190425_175823_048_j01,0,94,956,221,0.72
,,,190425_175823_049_j01,,,7.23,-67.9,51,red,190425_175823_049_j01,0,13,957,300,0.76
,,,190425_175823_050_j01,,,7.31,-67.44,44,red,190425_175823_050_j01,0,0,958,300,0.78
,,,190425_175823_051_j01,,,7.4,-66.96,45,red,190425_175823_051_j01,0,0,958,300,0.77
,,,190425_175823_052_j01,,,7.48,-66.46,101,red,190425_175823_052_j01,0,94,951,213,0.54
,,,190425_175823_053_j01,,,7.57,-65.93,132,red,190425_175823_053_j01,0,90,948,214,0.42
,,,190425_175823_054_j01,,,7.67,-65.36,126,yellow,190425_175823_054_j01,0,94,949,245,0.45
,,,190425_175823_055_j01,,,7.77,-64.74,137,yellow,190425_175823_055_j01,7,74,586,259,0.4
,,,190425_175823_056_j01,,,7.88,-64.06,112,yellow,190425_175823_056_j01,0,50,950,227,0.5
,,,190425_175823_057_j01,,,8.0,-63.29,156,green,190425_175823_057_j01,0,36,945,185,0.31
,,,190425_175823_058_j01,,,8.13,-62.43,184,red,190425_175823_058_j01,45,17,510,222,0.21
,,,190425_175823_059_j01,,,8.28,-61.42,70,yellow,190425_175823_059_j01,79,6,457,202,0.7
,,,190425_175823_060_j01,,,8.46,-60.2,12,green,190425_175823_060_j01,54,27,395,196,0.95
,,,190425_175823_061_j01,,,5.75,-78.66,0,green,190425_175823_061_j01,31,40,409,236,0.93
,,,190425_175823_062_j01,,,5.97,-77.46,89,green,190425_175823_062_j01,19,60,330,218,0.55
,,,190425_175823_063_j01,,,6.15,-76.47,975,red,190425_175823_063_j01,29,37,453,201,1.04
,,,190425_175823_064_j01,,,6.31,-75.62,1911,green,190425_175823_064_j01,71,3,430,197,0.42
,,,190425_175823_065_j01,,,6.44,-74.87,1037,green,190425_175823_065_j01,0,7,850,218,0.82
,,,190425_175823_066_j01,,,6.57,-74.19,121,green,190425_175823_066_j01,0,20,948,232,0.44
,,,190425_175823_067_j01,,,6.68,-73.58,906,red,190425_175823_067_j01,15,64,706,438,0.42
,,,190425_175823_068_j01,,,6.78,-73.02,1600,green,190425_175823_068_j01,73,9,470,296,0.61
,,,190425_175823_069_j01,,,6.88,-72.49,2870,green,190425_175823_069_j01,34,27,577,383,0.86
,,,190425_175823_070_j01,,,6.97,-71.99,623,green,190425_175823_070_j01,63,4,553,274,0.48
,,,190425_175823_071_j01,,,7.06,-71.51,169,green,190425_175823_071_j01,31,19,659,302,0.26
,,,190425_175823_072_j01,,,7.14,-71.06,135,yellow,190425_175823_072_j01,20,59,592,468,0.4
,,,190425_175823_073_j01,,,7.23,-70.61,122,yellow,190425_175823_073_j01,28,45,462,236,0.46
,,,190425_175823_074_j01,,,7.31,-70.18,107,red,190425_175823_074_j01,70,8,546,250,0.52
,,,190425_175823_075_j01,,,7.38,-69.75,94,red,190425_175823_075_j01,16,65,767,470,0.57
,,,190425_175823_076_j01,,,7.46,-69.32,81,red,190425_175823_076_j01,0,94,953,476,0.62
,,,190425_175823_077_j01,,,7.54,-68.88,64,red,190425_175823_077_j01,58,42,674,272,0.69
,,,190425_175823_078_j01,,,7.62,-68.45,59,red,190425_175823_078_j01,0,98,956,204,0.72
,,,190425_175823_079_j01,,,7.7,-68.0,52,red,190425_175823_079_j01,0,88,957,239,0.75
,,,190425_175823_080_j01,,,7.78,-67.54,42,red,190425_175823_080_j01,3,87,604,227,0.79
,,,190425_175823_081_j01,,,7.87,-67.06,37,red,190425_175823_081_j01,0,91,958,218,0.8
,,,190425_175823_082_j01,,,7.95,-66.56,43,red,190425_175823_082_j01,0,0,958,300,0.78
,,,190425_175823_083_j01,,,8.04,-66.03,80,red,190425_175823_083_j01,0,94,953,231,0.62
,,,190425_175823_084_j01,,,8.14,-65.46,72,yellow,190425_175823_084_j01,0,91,954,232,0.66
,,,190425_175823_085_j01,,,8.24,-64.84,118,yellow,190425_175823_085_j01,4,76,400,217,0.47
,,,190425_175823_086_j01,,,8.35,-64.16,113,yellow,190425_175823_086_j01,8,62,574,258,0.49
,,,190425_175823_087_j01,,,8.47,-63.39,83,green,190425_175823_087_j01,0,46,953,202,0.62
,,,190425_175823_088_j01,,,8.6,-62.53,21,green,190425_175823_088_j01,14,23,551,194,0.86
,,,190425_175823_089_j01,,,8.75,-61.51,1,green,190425_175823_089_j01,74,11,474,246,0.98
,,,190425_175823_090_j01,,,8.92,-60.3,0,green,190425_175823_090_j01,35,33,378,202,1.0
,,,190425_175823_091_j01,,,6.22,-78.77,0,green,190425_175823_091_j01,26,31,645,331,0.93
,,,190425_175823_092_j01,,,6.44,-77.58,87,green,190425_175823_092_j01,61,16,398,229,0.56
,,,190425_175823_093_j01,,,6.62,-76.59,659,yellow,190425_175823_093_j01,32,27,356,174,0.27
,,,190425_175823_094_j01,,,6.77,-75.73,2006,red,190425_175823_094_j01,67,16,399,170,1.07
,,,190425_175823_095_j01,,,6.91,-74.98,1162,green,190425_175823_095_j01,21,20,455,230,0.3
,,,190425_175823_096_j01,,,7.03,-74.31,326,green,190425_175823_096_j01,0,19,926,287,0.62
,,,190425_175823_097_j01,,,7.15,-73.69,116,green,190425_175823_097_j01,25,19,914,377,0.46
,,,190425_175823_098_j01,,,7.25,-73.13,1489,yellow,190425_175823_098_j01,44,47,458,444,1.19
,,,190425_175823_099_j01,,,7.35,-72.6,2480,green,190425_175823_099_j01,64,11,579,566,0.29
,,,190425_175823_100_j01,,,7.44,-72.1,973,green,190425_175823_100_j01,61,4,724,282,1.16
,,,190425_175823_101_j01,,,7.53,-71.62,269,green,190425_175823_101_j01,41,21,468,233,0.89
,,,190425_175823_102_j01,,,7.61,-71.17,191,red,190425_175823_102_j01,48,33,370,165,0.21
,,,190425_175823_103_j01,,,7.7,-70.72,143,red,190425_175823_103_j01,23,65,394,157,0.38
,,,190425_175823_104_j01,,,7.78,-70.28,109,red,190425_175823_104_j01,19,57,399,162,0.51
,,,190425_175823_105_j01,,,7.86,-69.85,95,red,190425_175823_105_j01,57,15,454,160,0.57
,,,190425_175823_106_j01,,,7.93,-69.42,82,red,190425_175823_106_j01,75,11,437,182,0.62
,,,190425_175823_107_j01,,,8.01,-68.99,67,red,190425_175823_107_j01,80,20,752,238,0.67
,,,190425_175823_108_j01,,,8.09,-68.55,62,red,190425_175823_108_j01,30,69,682,211,0.7
,,,190425_175823_109_j01,,,8.17,-68.11,57,red,190425_175823_109_j01,10,81,325,219,0.73
,,,190425_175823_110_j01,,,8.25,-67.65,49,red,190425_175823_110_j01,0,0,957,300,0.76
,,,190425_175823_111_j01,,,8.34,-67.17,53,red,190425_175823_111_j01,0,93,957,231,0.74
,,,190425_175823_112_j01,,,8.42,-66.66,93,red,190425_175823_112_j01,0,5,952,300,0.57
,,,190425_175823_113_j01,,,8.51,-66.13,123,yellow,190425_175823_113_j01,0,96,949,254,0.45
,,,190425_175823_114_j01,,,8.61,-65.56,145,yellow,190425_175823_114_j01,0,87,946,213,0.36
,,,190425_175823_115_j01,,,8.71,-64.94,157,yellow,190425_175823_115_j01,1,89,561,192,0.3
,,,190425_175823_116_j01,,,8.82,-64.26,227,yellow,190425_175823_116_j01,23,68,300,186,1.04
,,,190425_175823_117_j01,,,8.94,-63.49,126,green,190425_175823_117_j01,6,64,715,193,0.45
,,,190425_175823_118_j01,,,9.07,-62.62,27,green,190425_175823_118_j01,0,52,960,186,0.86
,,,190425_175823_119_j01,,,9.22,-61.61,0,yellow,190425_175823_119_j01,54,31,451,194,0.98
,,,190425_175823_120_j01,,,9.39,-60.39,0,green,190425_175823_120_j01,13,48,549,226,1.01
,,,190425_175855_001_j01,,,6.68,-78.88,0,green,190425_175855_001_j01,1,56,607,424,0.94
,,,190425_175855_002_j01,,,6.9,-77.69,105,green,190425_175855_002_j01,5,71,925,421,0.5
,,,190425_175855_003_j01,,,7.08,-76.7,379,green,190425_175855_003_j01,23,20,428,254,0.4
,,,190425_175855_004_j01,,,7.24,-75.84,1477,red,190425_175855_004_j01,38,29,428,202,1.16
,,,190425_175855_005_j01,,,7.38,-75.09,467,green,190425_175855_005_j01,0,26,911,224,1.09
,,,190425_175855_006_j01,,,7.5,-74.42,688,green,190425_175855_006_j01,0,24,886,446,1.17
,,,190425_175855_007_j01,,,7.61,-73.8,85,green,190425_175855_007_j01,0,16,952,411,0.58
,,,190425_175855_008_j01,,,7.72,-73.24,1256,yellow,190425_175855_008_j01,53,8,509,226,1.16
,,,190425_175855_009_j01,,,7.82,-72.71,1170,green,190425_175855_009_j01,34,4,523,201,0.44
,,,190425_175855_010_j01,,,7.91,-72.21,1328,green,190425_175855_010_j01,56,0,647,204,0.88
,,,190425_175855_011_j01,,,8.0,-71.73,1823,yellow,190425_175855_011_j01,70,8,627,269,0.82
,,,190425_175855_012_j01,,,8.08,-71.27,1271,red,190425_175855_012_j01,60,33,665,236,1.01
,,,190425_175855_013_j01,,,8.17,-70.83,496,red,190425_175855_013_j01,18,66,316,201,1.18
,,,190425_175855_014_j01,,,8.25,-70.39,157,red,190425_175855_014_j01,51,49,789,186,0.32
,,,190425_175855_015_j01,,,8.33,-69.96,113,red,190425_175855_015_j01,34,25,429,186,0.5
,,,190425_175855_016_j01,,,8.4,-69.53,82,red,190425_175855_016_j01,66,9,428,137,0.62
,,,190425_175855_017_j01,,,8.48,-69.1,75,red,190425_175855_017_j01,79,21,577,208,0.65
,,,190425_175855_018_j01,,,8.56,-68.66,73,red,190425_175855_018_j01,34,49,333,238,0.66
,,,190425_175855_019_j01,,,8.64,-68.21,54,red,190425_175855_019_j01,0,2,957,300,0.75
,,,190425_175855_020_j01,,,8.72,-67.75,77,red,190425_175855_020_j01,0,98,954,205,0.65
,,,190425_175855_021_j01,,,8.81,-67.27,90,red,190425_175855_021_j01,0,0,952,300,0.59
,,,190425_175855_022_j01,,,8.89,-66.77,136,red,190425_175855_022_j01,0,42,947,300,0.4
,,,190425_175855_023_j01,,,8.98,-66.23,129,yellow,190425_175855_023_j01,0,38,948,300,0.43
,,,190425_175855_024_j01,,,9.08,-65.66,113,yellow,190425_175855_024_j01,0,89,950,208,0.49
,,,190425_175855_025_j01,,,9.18,-65.04,104,yellow,190425_175855_025_j01,0,82,951,195,0.52
,,,190425_175855_026_j01,,,9.29,-64.36,251,yellow,190425_175855_026_j01,0,73,666,235,0.93
,,,190425_175855_027_j01,,,9.4,-63.59,151,green,190425_175855_027_j01,13,71,624,193,0.35
,,,190425_175855_028_j01,,,9.54,-62.72,21,green,190425_175855_028_j01,16,42,444,187,0.89
